Date,Price,Open,High,Low,Vol.,Change %
3/18/2014,10093.5,"9,973.40","10,153.60","9,913.30",2.86M,1.20%
3/19/2014,10454,"10,153.60","10,454.00","10,153.60",7.41M,3.57%
3/20/2014,10634.3,"10,514.10","10,814.50","10,514.10",4.38M,1.72%
3/21/2014,10514.1,"10,514.10","10,694.40","10,514.10",1.63M,-1.13%
3/24/2014,10574.2,"10,634.30","10,814.50","10,574.20",3.29M,0.57%
3/25/2014,10333.9,"10,634.30","10,634.30","10,333.90",2.70M,-2.27%
3/26/2014,10093.5,"10,394.00","10,394.00","10,033.50",2.67M,-2.33%
3/27/2014,10093.5,"10,153.60","10,153.60","10,033.50",1.35M,0.00%
3/28/2014,10213.7,"10,093.50","10,213.70","10,093.50",938.95K,1.19%
3/31/2014,10093.5,"10,273.80","10,273.80","10,093.50",1.10M,-1.18%
4/1/2014,10033.5,"10,153.60","10,153.60","9,973.40",2.24M,-0.59%
4/2/2014,10033.5,"10,033.50","10,093.50","9,913.30",1.60M,0.00%
4/3/2014,10093.5,"10,033.50","10,153.60","9,973.40",684.24K,0.60%
4/4/2014,10153.6,"10,153.60","10,153.60","10,033.50",800.97K,0.60%
4/7/2014,10093.5,"10,093.50","10,153.60","10,033.50",581.66K,-0.59%
4/8/2014,10033.5,"10,093.50","10,153.60","10,033.50",678.85K,-0.59%
4/10/2014,10033.5,"10,033.50","10,093.50","10,033.50",639.28K,0.00%
4/11/2014,9973.4,"9,973.40","10,033.50","9,913.30",882.62K,-0.60%
4/14/2014,10033.5,"10,033.50","10,093.50","9,973.40",545.20K,0.60%
4/15/2014,9913.3,"9,973.40","10,033.50","9,913.30",632.44K,-1.20%
4/16/2014,9612.9,"9,913.30","9,913.30","9,492.70",1.40M,-3.03%
4/17/2014,9673,"9,612.90","9,853.20","9,612.90",896.66K,0.63%
4/18/2014,9552.8,"9,673.00","9,733.10","9,552.80",1.01M,-1.24%
4/21/2014,9312.5,"9,552.80","9,552.80","9,252.40",745.09K,-2.52%
4/22/2014,9492.7,"9,252.40","9,492.70","9,192.30",696.69K,1.94%
4/23/2014,9492.7,"9,552.80","9,552.80","9,372.60",286.97K,0.00%
4/24/2014,9552.8,"9,432.70","9,552.80","9,432.70",379.30K,0.63%
4/25/2014,9432.7,"9,432.70","9,612.90","9,432.70",679.68K,-1.26%
4/28/2014,9432.7,"9,432.70","9,492.70","9,372.60",442.67K,0.00%
4/29/2014,9492.7,"9,432.70","9,492.70","9,432.70",267.23K,0.64%
5/5/2014,9372.6,"9,552.80","9,552.80","9,312.50",397.30K,-1.27%
5/6/2014,9132.3,"9,312.50","9,372.60","9,072.20",631.34K,-2.56%
5/7/2014,9312.5,"9,132.30","9,372.60","9,132.30",360.91K,1.97%
5/8/2014,8771.8,"9,192.30","9,192.30","8,711.70",2.00M,-5.81%
5/9/2014,8891.9,"8,651.60","8,891.90","8,651.60",406.61K,1.37%
5/12/2014,8411.3,"8,831.90","8,831.90","8,291.10",685.55K,-5.40%
5/13/2014,8471.4,"8,110.90","8,531.50","8,110.90",915.84K,0.71%
5/14/2014,8831.9,"8,411.30","8,891.90","8,411.30",623.37K,4.26%
5/15/2014,8531.5,"8,891.90","8,891.90","8,351.20",838.60K,-3.40%
5/16/2014,8771.8,"8,531.50","8,771.80","8,471.40",439.31K,2.82%
5/19/2014,8711.7,"8,651.60","8,831.90","8,651.60",470.79K,-0.69%
5/20/2014,8831.9,"8,711.70","8,831.90","8,651.60",239.33K,1.38%
5/21/2014,8952,"8,771.80","9,012.10","8,651.60",795.94K,1.36%
5/22/2014,8771.8,"8,952.00","8,952.00","8,771.80",306.86K,-2.01%
5/23/2014,8831.9,"8,831.90","8,831.90","8,711.70",215.08K,0.69%
5/26/2014,8771.8,"8,711.70","8,831.90","8,711.70",136.20K,-0.68%
5/27/2014,9012.1,"8,771.80","9,012.10","8,771.80",586.07K,2.74%
5/28/2014,8952,"9,012.10","9,012.10","8,891.90",532.99K,-0.67%
5/29/2014,8952,"8,891.90","9,012.10","8,891.90",556.97K,0.00%
5/30/2014,8891.9,"8,891.90","8,952.00","8,831.90",253.34K,-0.67%
6/2/2014,8771.8,"8,891.90","8,891.90","8,711.70",367.28K,-1.35%
6/3/2014,8711.7,"8,711.70","8,831.90","8,711.70",221.85K,-0.69%
6/4/2014,8711.7,"8,711.70","8,771.80","8,591.50",207.30K,0.00%
6/5/2014,8711.7,"8,711.70","8,711.70","8,591.50",72.24K,0.00%
6/6/2014,8771.8,"8,651.60","8,771.80","8,651.60",120.96K,0.69%
6/9/2014,8711.7,"8,771.80","8,831.90","8,651.60",213.43K,-0.69%
6/10/2014,8831.9,"8,711.70","8,891.90","8,651.60",284.98K,1.38%
6/11/2014,8831.9,"8,831.90","8,831.90","8,711.70",475.66K,0.00%
6/12/2014,8952,"8,831.90","8,952.00","8,831.90",598.33K,1.36%
6/13/2014,8952,"8,891.90","9,012.10","8,831.90",667.56K,0.00%
6/16/2014,8952,"8,952.00","9,012.10","8,891.90",452.62K,0.00%
6/17/2014,8952,"8,952.00","9,012.10","8,891.90",318.13K,0.00%
6/18/2014,8952,"8,952.00","9,012.10","8,891.90",562.29K,0.00%
6/19/2014,8952,"8,891.90","8,952.00","8,771.80",408.66K,0.00%
6/20/2014,8831.9,"8,891.90","8,952.00","8,831.90",179.40K,-1.34%
6/23/2014,8952,"8,831.90","8,952.00","8,831.90",277.49K,1.36%
6/24/2014,9012.1,"8,891.90","9,012.10","8,891.90",418.09K,0.67%
6/25/2014,9012.1,"8,952.00","9,012.10","8,891.90",371.45K,0.00%
6/26/2014,9072.2,"8,952.00","9,192.30","8,891.90",739.61K,0.67%
6/27/2014,9132.3,"9,012.10","9,132.30","9,012.10",388.98K,0.66%
6/30/2014,9132.3,"9,132.30","9,132.30","9,012.10",341.63K,0.00%
7/1/2014,9072.2,"9,072.20","9,072.20","9,012.10",494.95K,-0.66%
7/2/2014,9132.3,"9,072.20","9,192.30","9,012.10",856.34K,0.66%
7/3/2014,9132.3,"9,132.30","9,192.30","9,072.20",515.13K,0.00%
7/4/2014,9132.3,"9,132.30","9,132.30","9,072.20",272.21K,0.00%
7/7/2014,9012.1,"9,072.20","9,132.30","9,012.10",332.53K,-1.32%
7/8/2014,8891.9,"9,012.10","9,072.20","8,891.90",375.15K,-1.33%
7/9/2014,9012.1,"8,952.00","9,072.20","8,891.90",401.43K,1.35%
7/10/2014,8891.9,"9,012.10","9,012.10","8,891.90",454.17K,-1.33%
7/11/2014,8952,"8,952.00","8,952.00","8,891.90",154.35K,0.68%
7/14/2014,8891.9,"8,891.90","8,952.00","8,831.90",109.26K,-0.67%
7/15/2014,8952,"8,891.90","8,952.00","8,831.90",467.88K,0.68%
7/16/2014,8952,"9,012.10","9,012.10","8,952.00",468.97K,0.00%
7/17/2014,8952,"8,952.00","9,012.10","8,891.90",136.47K,0.00%
7/18/2014,9012.1,"9,012.10","9,012.10","8,952.00",457.61K,0.67%
7/21/2014,8952,"8,952.00","9,012.10","8,891.90",166.23K,-0.67%
7/22/2014,8891.9,"8,891.90","8,952.00","8,831.90",126.06K,-0.67%
7/23/2014,8831.9,"8,952.00","8,952.00","8,831.90",187.81K,-0.67%
7/24/2014,8891.9,"8,831.90","8,952.00","8,831.90",244.81K,0.68%
7/25/2014,9192.3,"8,891.90","9,432.70","8,891.90",2.29M,3.38%
7/28/2014,9192.3,"9,192.30","9,252.40","9,072.20",593.16K,0.00%
7/29/2014,9072.2,"9,252.40","9,252.40","9,072.20",319.12K,-1.31%
7/30/2014,9132.3,"9,072.20","9,252.40","9,012.10",1.78M,0.66%
7/31/2014,9132.3,"9,132.30","9,192.30","9,072.20",469.87K,0.00%
8/1/2014,9192.3,"9,132.30","9,252.40","9,132.30",535.03K,0.66%
8/4/2014,9432.7,"9,192.30","9,492.70","9,192.30",1.93M,2.62%
8/5/2014,9432.7,"9,432.70","9,492.70","9,372.60",961.29K,0.00%
8/6/2014,9372.6,"9,432.70","9,432.70","9,312.50",366.84K,-0.64%
8/7/2014,9372.6,"9,312.50","9,432.70","9,312.50",794.92K,0.00%
8/8/2014,9404.3,"9,531.40","9,531.40","9,277.30",1.18M,0.34%
8/11/2014,9213.7,"9,340.80","9,404.30","9,213.70",337.10K,-2.03%
8/12/2014,9150.2,"9,213.70","9,213.70","9,086.60",332.81K,-0.69%
8/13/2014,9213.7,"9,086.60","9,213.70","9,023.10",433.77K,0.69%
8/14/2014,9086.6,"9,150.20","9,277.30","9,086.60",344.15K,-1.38%
8/15/2014,9023.1,"9,150.20","9,150.20","9,023.10",266.09K,-0.70%
8/18/2014,8832.5,"8,959.50","9,023.10","8,768.90",950.23K,-2.11%
8/19/2014,8832.5,"8,832.50","8,896.00","8,832.50",452.82K,0.00%
8/20/2014,8896,"8,832.50","8,896.00","8,832.50",488.20K,0.72%
8/21/2014,9023.1,"8,959.50","9,023.10","8,832.50",626.10K,1.43%
8/22/2014,8832.5,"9,023.10","9,023.10","8,832.50",770.87K,-2.11%
8/25/2014,8832.5,"8,896.00","8,896.00","8,832.50",413.24K,0.00%
8/26/2014,8959.5,"8,896.00","8,959.50","8,832.50",483.61K,1.44%
8/27/2014,8832.5,"8,959.50","8,959.50","8,832.50",299.11K,-1.42%
8/28/2014,8896,"8,832.50","8,896.00","8,832.50",266.39K,0.72%
8/29/2014,9467.9,"8,896.00","9,467.90","8,832.50",2.75M,6.43%
9/3/2014,9340.8,"9,467.90","9,595.00","9,277.30",781.90K,-1.34%
9/4/2014,9213.7,"9,277.30","9,404.30","9,150.20",513.54K,-1.36%
9/5/2014,9150.2,"9,150.20","9,213.70","9,023.10",973.60K,-0.69%
9/8/2014,9023.1,"9,150.20","9,150.20","9,023.10",1.11M,-1.39%
9/9/2014,9023.1,"9,023.10","9,086.60","8,896.00",526.47K,0.00%
9/10/2014,8959.5,"8,959.50","9,023.10","8,896.00",332.10K,-0.70%
9/11/2014,8959.5,"9,023.10","9,023.10","8,896.00",276.30K,0.00%
9/12/2014,8959.5,"8,959.50","9,023.10","8,896.00",329.81K,0.00%
9/15/2014,8896,"8,959.50","9,023.10","8,832.50",516.77K,-0.71%
9/16/2014,8832.5,"8,896.00","8,896.00","8,768.90",623.92K,-0.71%
9/17/2014,8832.5,"8,832.50","8,896.00","8,768.90",572.13K,0.00%
9/18/2014,8832.5,"8,896.00","8,896.00","8,768.90",291.61K,0.00%
9/19/2014,8832.5,"8,832.50","8,896.00","8,768.90",296.93K,0.00%
9/22/2014,8768.9,"8,832.50","8,896.00","8,768.90",466.50K,-0.72%
9/23/2014,8768.9,"8,768.90","8,832.50","8,705.40",354.21K,0.00%
9/24/2014,8705.4,"8,768.90","8,832.50","8,705.40",271.46K,-0.72%
9/25/2014,8832.5,"8,768.90","8,896.00","8,705.40",441.59K,1.46%
9/26/2014,8768.9,"8,832.50","8,896.00","8,768.90",128.68K,-0.72%
9/29/2014,8832.5,"8,768.90","8,896.00","8,768.90",484.60K,0.73%
9/30/2014,8768.9,"8,832.50","8,832.50","8,705.40",303.54K,-0.72%
10/1/2014,8768.9,"8,768.90","8,832.50","8,768.90",330.28K,0.00%
10/2/2014,8832.5,"8,768.90","8,832.50","8,768.90",451.78K,0.73%
10/3/2014,8832.5,"8,832.50","8,896.00","8,768.90",143.27K,0.00%
10/6/2014,8832.5,"8,832.50","8,832.50","8,768.90",380.02K,0.00%
10/7/2014,8768.9,"8,832.50","8,832.50","8,768.90",340.04K,-0.72%
10/8/2014,8705.4,"8,768.90","8,768.90","8,641.80",881.41K,-0.72%
10/9/2014,8705.4,"8,705.40","8,768.90","8,641.80",570.71K,0.00%
10/10/2014,8641.8,"8,705.40","8,705.40","8,641.80",557.79K,-0.73%
10/13/2014,8578.3,"8,705.40","8,705.40","8,514.70",398.35K,-0.73%
10/14/2014,8451.2,"8,641.80","8,641.80","8,451.20",339.60K,-1.48%
10/15/2014,8451.2,"8,451.20","8,514.70","8,387.70",358.98K,0.00%
10/16/2014,8324.1,"8,451.20","8,514.70","8,324.10",291.84K,-1.50%
10/17/2014,8324.1,"8,324.10","8,387.70","8,197.00",545.59K,0.00%
10/20/2014,8387.7,"8,387.70","8,387.70","8,260.60",132.85K,0.76%
10/21/2014,8387.7,"8,324.10","8,387.70","8,324.10",204.80K,0.00%
10/22/2014,8387.7,"8,387.70","8,451.20","8,324.10",210.45K,0.00%
10/23/2014,8324.1,"8,387.70","8,387.70","8,260.60",410.17K,-0.76%
10/24/2014,8260.6,"8,260.60","8,387.70","8,260.60",167.92K,-0.76%
10/27/2014,8006.4,"8,197.00","8,260.60","8,006.40",465.83K,-3.08%
10/28/2014,8069.9,"8,006.40","8,069.90","8,006.40",394.65K,0.79%
10/29/2014,8133.5,"8,069.90","8,197.00","8,069.90",249.09K,0.79%
10/30/2014,8133.5,"8,197.00","8,197.00","8,069.90",91.77K,0.00%
10/31/2014,8578.3,"8,133.50","8,578.30","8,069.90",490.76K,5.47%
11/3/2014,8387.7,"8,514.70","8,578.30","8,387.70",551.89K,-2.22%
11/4/2014,8260.6,"8,387.70","8,387.70","8,260.60",143.59K,-1.52%
11/5/2014,8197,"8,260.60","8,324.10","8,197.00",175.62K,-0.77%
11/6/2014,8324.1,"8,260.60","8,387.70","8,260.60",312.61K,1.55%
11/7/2014,8324.1,"8,324.10","8,387.70","8,260.60",195.09K,0.00%
11/10/2014,8324.1,"8,324.10","8,387.70","8,324.10",149.42K,0.00%
11/11/2014,8260.6,"8,324.10","8,387.70","8,260.60",153.05K,-0.76%
11/12/2014,8260.6,"8,324.10","8,324.10","8,260.60",163.40K,0.00%
11/13/2014,8387.7,"8,324.10","8,387.70","8,260.60",183.52K,1.54%
11/14/2014,8260.6,"8,387.70","8,387.70","8,260.60",294.52K,-1.52%
11/17/2014,8387.7,"8,387.70","8,387.70","8,260.60",339.83K,1.54%
11/18/2014,8324.1,"8,260.60","8,387.70","8,260.60",321.59K,-0.76%
11/19/2014,8324.1,"8,260.60","8,324.10","8,260.60",137.12K,0.00%
11/20/2014,8260.6,"8,324.10","8,324.10","8,260.60",184.65K,-0.76%
11/21/2014,8260.6,"8,260.60","8,324.10","8,260.60",457.44K,0.00%
11/24/2014,8197,"8,260.60","8,260.60","8,133.50",267.22K,-0.77%
11/25/2014,8197,"8,197.00","8,260.60","8,197.00",198.77K,0.00%
11/26/2014,8133.5,"8,197.00","8,260.60","8,133.50",360.89K,-0.77%
11/27/2014,8069.9,"8,133.50","8,133.50","8,006.40",476.46K,-0.78%
11/28/2014,8069.9,"8,069.90","8,133.50","8,069.90",248.32K,0.00%
12/1/2014,8197,"8,069.90","8,197.00","8,069.90",128.39K,1.57%
12/2/2014,8324.1,"8,197.00","8,324.10","8,069.90",652.56K,1.55%
12/3/2014,8324.1,"8,260.60","8,324.10","8,197.00",281.12K,0.00%
12/4/2014,8451.2,"8,324.10","8,641.80","8,260.60",1.06M,1.53%
12/5/2014,8514.7,"8,451.20","8,578.30","8,387.70",571.42K,0.75%
12/8/2014,8387.7,"8,514.70","8,514.70","8,387.70",290.64K,-1.49%
12/9/2014,8197,"8,387.70","8,387.70","8,133.50",564.28K,-2.27%
12/10/2014,8260.6,"8,197.00","8,387.70","8,069.90",603.87K,0.78%
12/11/2014,8324.1,"8,260.60","8,387.70","8,197.00",408.80K,0.77%
12/12/2014,8324.1,"8,324.10","8,451.20","8,324.10",248.55K,0.00%
12/15/2014,8324.1,"8,324.10","8,387.70","8,324.10",163.40K,0.00%
12/16/2014,8197,"8,260.60","8,324.10","8,197.00",260.62K,-1.53%
12/17/2014,8069.9,"8,133.50","8,260.60","7,942.90",492.07K,-1.55%
12/18/2014,8197,"8,133.50","8,197.00","8,069.90",95.27K,1.57%
12/19/2014,8197,"8,197.00","8,260.60","8,069.90",67.71K,0.00%
12/22/2014,8324.1,"8,197.00","8,387.70","8,197.00",479.86K,1.55%
12/23/2014,8324.1,"8,324.10","8,387.70","8,260.60",193.33K,0.00%
12/24/2014,8260.6,"8,260.60","8,324.10","8,197.00",121.94K,-0.76%
12/25/2014,8260.6,"8,197.00","8,260.60","8,133.50",135.25K,0.00%
12/26/2014,8133.5,"8,260.60","8,260.60","8,133.50",110.82K,-1.54%
12/29/2014,8069.9,"8,197.00","8,260.60","8,069.90",113.73K,-0.78%
12/30/2014,8197,"8,069.90","8,197.00","8,069.90",169.06K,1.57%
12/31/2014,8069.9,"8,197.00","8,324.10","8,069.90",281.91K,-1.55%
1/5/2015,8197,"8,197.00","8,260.60","8,197.00",87.40K,1.57%
1/6/2015,8387.7,"8,133.50","8,451.20","8,133.50",530.81K,2.33%
1/7/2015,8641.8,"8,387.70","8,641.80","8,324.10",1.09M,3.03%
1/8/2015,8641.8,"8,641.80","8,768.90","8,514.70",1.05M,0.00%
1/9/2015,9213.7,"8,641.80","9,213.70","8,641.80",4.33M,6.62%
1/12/2015,9849.2,"9,531.40","9,849.20","9,467.90",4.62M,6.90%
1/13/2015,10421,"9,912.70","10,484.60","9,912.70",5.58M,5.81%
1/14/2015,10357.5,"10,294.00","10,738.80","10,103.30",4.77M,-0.61%
1/15/2015,10421,"10,357.50","10,738.80","10,357.50",5.08M,0.61%
1/16/2015,10294,"10,484.60","10,611.70","10,294.00",2.97M,-1.22%
1/19/2015,10421,"10,484.60","10,675.20","10,294.00",4.24M,1.23%
1/20/2015,10294,"10,357.50","10,421.00","10,166.90",1.93M,-1.22%
1/21/2015,9976.2,"10,294.00","10,357.50","9,976.20",2.27M,-3.09%
1/22/2015,10611.7,"9,976.20","10,611.70","9,785.60",6.47M,6.37%
1/23/2015,11056.5,"10,929.40","11,247.10","10,865.80",7.49M,4.19%
1/26/2015,11056.5,"11,056.50","11,183.60","10,929.40",3.69M,0.00%
1/27/2015,11056.5,"10,992.90","11,437.70","10,865.80",8.30M,0.00%
1/28/2015,11819,"11,056.50","11,819.00","11,056.50",10.09M,6.90%
1/29/2015,11564.8,"11,755.40","11,946.10","11,374.20",5.91M,-2.15%
1/30/2015,11120,"11,437.70","11,501.30","11,056.50",5.56M,-3.85%
2/2/2015,10929.4,"11,056.50","11,247.10","10,929.40",3.18M,-1.71%
2/3/2015,10166.9,"11,120.00","11,120.00","10,166.90",6.26M,-6.98%
2/4/2015,9976.2,"9,976.20","10,103.30","9,595.00",6.00M,-1.88%
2/5/2015,10421,"10,039.80","10,484.60","10,039.80",2.49M,4.46%
2/6/2015,11056.5,"10,484.60","11,056.50","10,357.50",3.58M,6.10%
2/9/2015,10992.9,"10,929.40","11,247.10","10,865.80",5.98M,-0.58%
2/10/2015,11374.2,"11,310.60","11,501.30","11,183.60",4.85M,3.47%
2/11/2015,11501.3,"11,310.60","11,564.80","11,247.10",2.75M,1.12%
2/12/2015,11310.6,"11,501.30","11,564.80","11,120.00",3.53M,-1.66%
2/13/2015,11310.6,"11,310.60","11,501.30","11,120.00",2.95M,0.00%
2/24/2015,11755.4,"11,501.30","11,819.00","11,437.70",3.43M,3.93%
2/25/2015,11755.4,"11,946.10","12,200.20","11,691.90",9.01M,0.00%
2/26/2015,12009.6,"11,755.40","12,073.20","11,755.40",2.99M,2.16%
2/27/2015,11819,"12,009.60","12,136.70","11,755.40",2.72M,-1.59%
3/2/2015,11755.4,"11,691.90","11,882.50","11,628.40",3.06M,-0.54%
3/3/2015,11819,"11,755.40","11,946.10","11,755.40",2.73M,0.54%
3/4/2015,11819,"11,819.00","11,882.50","11,628.40",4.16M,0.00%
3/5/2015,11501.3,"11,819.00","11,882.50","11,501.30",3.70M,-2.69%
3/6/2015,11755.4,"11,437.70","11,882.50","11,374.20",4.84M,2.21%
3/9/2015,11501.3,"11,755.40","11,819.00","11,437.70",2.21M,-2.16%
3/10/2015,11628.4,"11,437.70","11,691.90","11,437.70",2.24M,1.11%
3/11/2015,11628.4,"11,501.30","11,819.00","11,501.30",2.41M,0.00%
3/12/2015,11691.9,"11,628.40","11,755.40","11,628.40",1.65M,0.55%
3/13/2015,11819,"11,755.40","11,946.10","11,755.40",3.20M,1.09%
3/16/2015,11628.4,"11,755.40","11,819.00","11,628.40",1.85M,-1.61%
3/17/2015,11628.4,"11,628.40","11,755.40","11,564.80",1.59M,0.00%
3/18/2015,11437.7,"11,564.80","11,628.40","11,374.20",3.29M,-1.64%
3/19/2015,11247.1,"11,501.30","11,564.80","11,183.60",2.40M,-1.67%
3/20/2015,11374.2,"11,183.60","11,437.70","11,183.60",1.54M,1.13%
3/23/2015,10992.9,"11,374.20","11,501.30","10,929.40",2.33M,-3.35%
3/24/2015,10929.4,"10,865.80","10,929.40","10,611.70",3.67M,-0.58%
3/25/2015,11056.5,"10,992.90","11,183.60","10,865.80",1.45M,1.16%
3/26/2015,11310.6,"10,929.40","11,437.70","10,929.40",2.77M,2.30%
3/27/2015,11247.1,"11,374.20","11,437.70","11,183.60",1.95M,-0.56%
3/30/2015,10992.9,"11,247.10","11,310.60","10,992.90",1.66M,-2.26%
3/31/2015,11183.6,"10,865.80","11,310.60","10,865.80",1.54M,1.73%
4/1/2015,10992.9,"11,183.60","11,247.10","10,992.90",1.67M,-1.71%
4/2/2015,11374.2,"11,120.00","11,374.20","10,992.90",1.67M,3.47%
4/3/2015,11310.6,"11,374.20","11,437.70","11,247.10",1.91M,-0.56%
4/6/2015,11310.6,"11,310.60","11,374.20","11,247.10",749.92K,0.00%
4/7/2015,11691.9,"11,247.10","11,691.90","11,247.10",3.47M,3.37%
4/8/2015,11755.4,"11,691.90","11,819.00","11,628.40",1.20M,0.54%
4/9/2015,12009.6,"11,691.90","12,009.60","11,691.90",3.23M,2.16%
4/10/2015,12073.2,"11,946.10","12,263.80","11,946.10",5.07M,0.53%
4/13/2015,12073.2,"12,073.20","12,200.20","11,882.50",1.96M,0.00%
4/14/2015,12073.2,"12,073.20","12,327.30","12,009.60",6.71M,0.00%
4/15/2015,12073.2,"11,946.10","12,136.70","11,946.10",2.72M,0.00%
4/16/2015,12454.4,"12,073.20","12,518.00","12,073.20",6.48M,3.16%
4/17/2015,12263.8,"12,454.40","12,581.50","12,263.80",3.54M,-1.53%
4/20/2015,12136.7,"12,200.20","12,263.80","12,073.20",1.69M,-1.04%
4/21/2015,11946.1,"12,073.20","12,263.80","11,946.10",2.90M,-1.57%
4/22/2015,11819,"11,946.10","12,073.20","11,691.90",3.56M,-1.06%
4/23/2015,11819,"11,882.50","11,946.10","11,691.90",1.48M,0.00%
4/24/2015,12073.2,"11,882.50","12,073.20","11,882.50",901.77K,2.15%
4/27/2015,11946.1,"12,073.20","12,200.20","11,946.10",1.25M,-1.05%
5/4/2015,11120,"11,946.10","11,946.10","11,120.00",2.48M,-6.92%
5/5/2015,11437.7,"11,247.10","11,501.30","10,865.80",2.61M,2.86%
5/6/2015,11310.6,"11,437.70","11,564.80","11,183.60",1.00M,-1.11%
5/7/2015,11691.9,"11,183.60","11,755.40","11,183.60",1.02M,3.37%
5/8/2015,12041.7,"11,974.40","12,109.00","11,772.60",1.81M,2.99%
5/11/2015,11907.2,"12,041.70","12,109.00","11,907.20",612.72K,-1.12%
5/12/2015,11772.6,"11,907.20","11,974.40","11,503.50",1.88M,-1.13%
5/13/2015,11638.1,"11,772.60","11,839.90","11,436.30",2.13M,-1.14%
5/14/2015,11772.6,"11,638.10","11,907.20","11,503.50",1.06M,1.16%
5/15/2015,11638.1,"11,839.90","11,907.20","11,638.10",1.33M,-1.14%
5/18/2015,11503.5,"11,638.10","11,705.40","11,436.30",891.44K,-1.16%
5/19/2015,11638.1,"11,638.10","11,705.40","11,503.50",634.00K,1.17%
5/20/2015,11974.4,"11,638.10","12,041.70","11,638.10",1.45M,2.89%
5/21/2015,11974.4,"12,041.70","12,176.30","11,974.40",1.30M,0.00%
5/22/2015,12310.8,"11,974.40","12,378.10","11,974.40",2.49M,2.81%
5/25/2015,12512.6,"12,243.50","12,579.90","12,243.50",1.54M,1.64%
5/26/2015,12916.3,"12,512.60","12,983.50","12,445.30",3.76M,3.23%
5/27/2015,13118.1,"12,849.00","13,387.20","12,781.70",2.98M,1.56%
5/28/2015,13656.2,"13,185.30","13,925.30","13,050.80",3.97M,4.10%
5/29/2015,13589,"13,589.00","13,925.30","13,454.40",2.91M,-0.49%
6/1/2015,14059.9,"13,589.00","14,530.80","13,387.20",3.32M,3.47%
6/2/2015,13858.1,"14,059.90","14,732.60","13,790.80",4.87M,-1.44%
6/3/2015,13858.1,"13,925.30","14,261.70","13,589.00",2.25M,0.00%
6/4/2015,13858.1,"13,858.10","14,194.40","13,723.50",3.64M,0.00%
6/5/2015,14665.3,"13,790.80","14,732.60","13,790.80",3.87M,5.82%
6/8/2015,14665.3,"15,001.70","15,203.50","14,665.30",3.92M,0.00%
6/9/2015,14261.7,"14,665.30","14,799.90","14,127.10",4.10M,-2.75%
6/10/2015,14261.7,"14,261.70","14,329.00","13,858.10",3.45M,0.00%
6/11/2015,14396.2,"14,396.20","14,598.10","14,127.10",1.91M,0.94%
6/12/2015,14261.7,"14,396.20","14,530.80","14,194.40",1.70M,-0.93%
6/15/2015,14799.9,"14,329.00","14,799.90","14,261.70",2.69M,3.77%
6/16/2015,14463.5,"14,934.40","15,069.00","14,463.50",2.22M,-2.27%
6/17/2015,14463.5,"14,261.70","14,598.10","14,194.40",1.84M,0.00%
6/18/2015,14329,"14,463.50","14,598.10","14,329.00",917.72K,-0.93%
6/19/2015,14665.3,"14,530.80","14,934.40","14,463.50",2.56M,2.35%
6/22/2015,15136.2,"14,665.30","15,136.20","14,665.30",4.29M,3.21%
6/23/2015,15270.8,"15,136.20","15,338.00","15,001.70",2.58M,0.89%
6/24/2015,15203.5,"15,203.50","15,270.80","15,069.00",2.33M,-0.44%
6/25/2015,15270.8,"15,136.20","15,338.00","14,867.10",2.05M,0.44%
6/26/2015,14463.5,"15,270.80","15,270.80","14,463.50",3.90M,-5.29%
6/29/2015,14934.4,"14,329.00","15,001.70","14,261.70",2.83M,3.26%
6/30/2015,14867.1,"14,799.90","15,270.80","14,799.90",2.69M,-0.45%
7/1/2015,14732.6,"14,934.40","15,001.70","14,598.10",1.89M,-0.90%
7/2/2015,15741.7,"14,665.30","15,741.70","14,665.30",5.32M,6.85%
7/3/2015,16548.9,"16,145.30","16,818.00","15,809.00",3.56M,5.13%
7/6/2015,17019.9,"16,750.80","17,221.70","16,616.20",3.79M,2.85%
7/7/2015,17961.7,"17,019.90","18,163.50","16,616.20",4.12M,5.53%
7/8/2015,17423.5,"17,692.60","18,432.60","16,885.30",5.84M,-3.00%
7/9/2015,17019.9,"16,952.60","17,625.30","16,885.30",6.93M,-2.32%
7/10/2015,17288.9,"17,288.90","17,423.50","17,019.90",5.15M,1.58%
7/13/2015,17356.2,"17,288.90","17,625.30","16,952.60",3.18M,0.39%
7/14/2015,17759.8,"17,288.90","18,096.20","17,154.40",4.07M,2.33%
7/15/2015,17490.8,"17,827.10","18,096.20","17,356.20",3.84M,-1.51%
7/16/2015,17356.2,"17,356.20","17,490.80","17,019.90",2.63M,-0.77%
7/17/2015,17087.1,"17,288.90","17,356.20","17,087.10",2.11M,-1.55%
7/20/2015,16818,"16,818.00","17,019.90","16,481.70",3.54M,-1.57%
7/21/2015,16818,"16,818.00","17,087.10","16,683.50",2.63M,0.00%
7/22/2015,17759.8,"16,683.50","17,759.80","16,683.50",2.36M,5.60%
7/23/2015,17423.5,"17,827.10","18,028.90","17,423.50",4.00M,-1.89%
7/24/2015,17288.9,"17,423.50","17,558.00","17,221.70",1.92M,-0.77%
7/27/2015,17692.6,"17,221.70","17,827.10","17,221.70",2.30M,2.34%
7/28/2015,17490.8,"17,692.60","17,961.70","17,490.80",2.42M,-1.14%
7/29/2015,17356.2,"17,625.30","17,759.80","17,288.90",2.44M,-0.77%
